"","track_id","artist_name","title","loudness","tempo","time_signature","key","mode","duration","song_hotttnesss","year","popular"
"9602","TRAQRRD128F425F8E7","Jacques Dutronc","Laquelle Des Deux Est La Plus Snob",-9.774,126.968,3,5,1,152.76363,0.392008771,1969,0
"11358","TRATSSL128F92F67BD","Gregory Isaacs","Down the Line",-11.999,138.039,4,9,1,219.402,0.392008771,1979,0
"13042","TRAWPBO128F933D918","Bruisers","Bloodshed",-9.912,97.341,4,0,1,143.62077,0.392008771,0,0
"14210","TRAYPVE128F1483832","Milk Inc.","No Angel (radio/album)",-6.263,140.972,4,1,0,239.82975,0.392008771,2006,0
"14252","TRAYTMY12903CE4E5A","James Taylor","Brighten Your Night With My Day",-26.024,79.499,4,9,1,153.28608,0.392008771,0,0
"14313","TRAYYAU128F92D58D0","Aaron Watson","Whiskey on the Fire",-8.81,130.985,4,2,1,171.10159,0.392008771,2008,0
"14669","TRAZCUE128F4223510","KT Tunstall","Paper Aeroplane (Live From 'Drastic Fantastic' Tour)",-18.054,99.379,4,2,1,282.5922,0.392008771,2007,0
"14780","TRAZMND128F4269762","Harry Gregson-Williams","Sanchez Family",-15.118,160.038,3,9,1,284.682,0.392008771,2004,0
"14867","TRAZUDX12903CA9284","Jason & The Scorchers","Mother Of Greed",-4.3,122.025,4,0,1,252.49914,0.392008771,0,0
"13677","TRAXRRI128F93610C3","Walter Trout","Running in Place",-8.677,89.638,4,0,0,325.14567,0.38742406,0,0
"6154","TRAKVJQ12903CB141D","Astrovamps","Monsters In Tinsel Town",-7.807,145.26,1,0,1,235.72853,0.387101737,0,0
"10603","TRASFAV128F93428A4","Loudon Wainwright III","Rowena",-12.464,151.294,1,0,1,152.13669,0.387026532,2009,0
"105","TRAAHVY128F92E25D6","Vince Guaraldi / Bola Sete","Choro",-15.761,168.307,4,5,0,294.66077,0.386790177,0,0
"3172","TRAFTCT128F425A900","Rick Astley","Close To You",-8.7,86.971,4,7,1,184.55465,0.386790177,2005,0
"3704","TRAGPFL128EF342E1D","Redman / Hurricane G / Melanie Rutherford","Soopman Luva 6 1/2",-10.152,109.265,3,2,1,113.65832,0.386790177,0,0
"4144","TRAHBOC128F9322A62","The Gone Jackals","That Blows My Mind (Slammin' and Way Out There!)",-5.376,177.563,3,2,1,228.93669,0.386790177,1998,0
"4232","TRAHJCI128F92FFB38","Kool Moe Dee","Knowledge Is King",-16.205,107.905,4,5,1,219.76771,0.386790177,1989,0
"6713","TRALUZX12903CAD456","Bill Laswell","Digitaria",-9.232,172.955,4,2,1,381.30893,0.386790177,1996,0
"7249","TRAMRBW12903CA654C","Rodney O & Joe Cooley","Supercuts",-13.262,118.933,4,6,0,346.22649,0.386790177,1995,0
"12942","TRAWHKB12903C9A7E6","Pat Metheny","Traveling Fast",-13.186,108.407,3,7,1,711.70567,0.386790177,2008,0
"13063","TRAWQYC128F931A8BE","Vanessa Daou","Black & White",-11.166,113.968,4,4,0,252.86485,0.386790177,0,0
"14819","TRAZQCL128F428973A","A Static Lullaby","The Everlasting Gaze (A Static Lullaby)",-6.571,150.075,4,2,1,241.10975,0.386790177,0,0
"23032","TRBCQXJ128F9341051","Ol' Dirty Bastard","Destiny Ft: Lesk One",-3.949,90.473,4,7,1,180.45342,0.386790177,0,0
"5002","TRAIUYK128F9328FCA","Kanda Bongo Man","Djessy",-12.831,132.27,4,0,1,554.68363,0.38670242,0,0
"5019","TRAIWBW128F92F3DE0","Epitaph","Hopelessly",-11.017,144.84,5,7,1,494.21016,0.386477291,0,0
"5519","TRAJNTJ12903CDB09A","R.L. Burnside","Over The Hill",-9.584,95.56,4,11,1,257.35791,0.386477291,1997,0
"9679","TRAQZBF128F42830A1","Cockney Rejects","Easy Life (Live)",-10.581,138.836,4,4,0,176.01261,0.386477291,1997,0
"11408","TRATXYI128F42AC8F2","Hevia","Albo",-4.936,93.037,4,8,1,280.2673,0.386477291,2007,0
"11751","TRAUCSN128F148CB99","DJ Clue / P. Diddy","Intro",-23.129,81.229,3,2,0,64.70485,0.386477291,1998,0
"14937","TRAZZYK128F145E683","Isabelle Adjani","Entre Autre Pas En TraÃ®tre",-16.755,130.273,4,7,0,179.77424,0.386477291,1983,0
"14726","TRAZIER128F4254BBA","Fountains Of Wayne","You Gotta Go",-3.594,85.047,4,0,1,126.87628,0.385271316,2007,0
"2665","TRAEWKQ128F427C3EC","Jim Bryson","Somewhere Else",-7.716,98.623,4,7,1,232.80281,0.383934684,0,0
"7627","TRANADU128F9345BC8","Cece Winans","The Wind (Tears For You)",-8.998,124.766,4,11,1,288.91383,0.383934684,1998,0
"10189","TRARSKS128F4272D2F","Danny Elfman","Sleuthing",-22.435,86.901,5,5,0,140.87791,0.383934684,2002,0
"11147","TRATAGC12903CDCE67","Seventh Star","I Versus I",-4.684,114.594,4,7,1,184.842,0.383934684,2007,0
"13148","TRAWYJE128F9324D18","Candy Lo","Suan Shu",-6.045,107.983,3,5,1,210.6771,0.383934684,0,0
"8453","TRAOSUD128EF3686A5","fIREHOSE","Rhymin' Spielin'",-15.855,108.489,4,9,1,122.64444,0.38314502,1988,0
"58","TRAAEMJ128F425A917","Eurythmics","Tous Les GarÃ§ons Et Les Filles",-6.629,84.164,4,0,1,207.0722,0.38293509,1985,0
"1226","TRACBEI128F42558D3","GG Allin","I Live to Be Hated",-12.298,74.82,4,8,1,121.70404,0.38293509,0,0
"2080","TRADWAU128F145622F","The Moody Blues","Long Summer Days",-9.769,91.453,4,2,1,194.97751,0.38293509,1977,0
"5015","TRAIVVQ128F146AB17","Cece Winans","Because Of You",-9.915,113.636,3,0,1,292.51873,0.38293509,0,0
"5471","TRAJIDY128F931C89D","Youves","Another Djemba Djemba",-6.885,134.104,4,1,1,100.20526,0.38293509,0,0
"6628","TRALNAB128F421B318","Liquid Stranger","We Meet at Last",-11.582,93.328,4,5,1,551.54893,0.38293509,2007,0
"7277","TRAMUCQ128F4254CA3","GG Allin","Garbage Dump",-12.186,140.97,1,10,0,143.59465,0.38293509,1999,0
"8824","TRAPDNS128F425F97E","Jacques Dutronc","L'Homme De Paille",-10.592,130.196,1,7,1,142.91546,0.38293509,1989,0
"9601","TRAQRNL128F42148D3","Sugar Minott","Walking Through the Ghetto",-6.975,164.93,4,7,1,186.8273,0.38293509,1979,0
"10235","TRARWQY128F1462A4C","Juelz Santana / Freekey Zeekey / Monique Garnett","Dipset (Santana's Town) (Skit)",-19.771,196.482,3,0,1,79.64689,0.38293509,2003,0
"11430","TRATZXK12903CD8CFB","Styles P & The Evil Genius DJ Green Lantern","Shadows",-9.338,167.873,4,7,1,235.04934,0.38293509,0,0
"11935","TRAUTNT128F933CB62","Alex Gopher","Song For Paul",-12.836,80.012,4,4,1,164.0224,0.38293509,2007,0
"13020","TRAWNDA128F9341C35","Martina McBride","Make Me Believe",-6.145,159.886,4,6,1,230.66077,0.38293509,1999,0
"13046","TRAWPHN12903CBFDAF","Fabri Fibra","Io non ti invidio",-7.894,92.526,4,7,1,228.67546,0.38293509,0,0
"13571","TRAXIPO128F14923B2","Carpenters","An Old Fashioned Christmas",-17.001,80.182,4,10,1,134.60853,0.38293509,1992,0
"13581","TRAXJGB128F93476D7","Jaguares","Esta Muy Claro",-8.644,124.057,4,7,1,308.4273,0.38293509,0,0
"14255","TRAYTOM128F422B08C","Andreas Dorau","So Ist Das Nun Mal",-11.188,84.994,1,7,1,312.94649,0.38293509,1997,0
"23011","TRBCOBZ128F428005D","Lyrics Born","Is It The Skin I'm In?",-5.755,151.051,4,8,0,233.32526,0.38293509,2008,0
"23023","TRBCPXR128F42AC544","Martina McBride","Pick Me Up On Your Way Down",-6.94,131.074,4,0,1,160.62649,0.38293509,2005,0
"13132","TRAWWTR128F93593BF","False Prophets","Banana Split Republic",-7.694,119.048,4,0,1,242.88608,0.382893364,1984,0
"85","TRAAGOH128F42593CE","T.G. Sheppard","You Feel Good All Over",-15.581,82.343,1,5,1,194.11546,0.382723281,2002,0
"3031","TRAFHBH128F42970EF","Lee Ritenour","Keep It Alive",-14.199,82.733,4,10,1,291.83955,0.38089898,1982,0
"1901","TRADGXI128F9339C88","The High Strung","The Lifestyle That Got Away",-2.679,95.11,4,9,1,153.73016,0.379523324,2009,0
"4278","TRAHOBV128F933CE68","Atman","Distant Voices",-11.783,91.007,4,1,0,268.22485,0.379523324,2002,0
"7710","TRANIPA128F93151A2","Dionne Warwick","Just One Of Those Things",-13.765,101.421,3,7,1,210.96444,0.379523324,0,0
"7780","TRANOKE128F42703A6","Sugar Minott","Try Love",-11.107,158.051,4,1,1,290.35057,0.379523324,1977,0
"7856","TRANTEO128F429B51B","Craig Wedren","Alone in Love",-14.98,71.283,4,0,1,155.27138,0.379523324,2005,0
"8443","TRAORYY128F14A39A7","Julien Clerc","Le Coeur Du Volcan",-6.755,115.756,3,9,0,174.15791,0.379523324,0,0
"11414","TRATYJI128F4255D27","Bombay Rockers","Rock Tha Party",-4.336,109.984,4,8,1,212.71465,0.379523324,2004,0
"23016","TRBCOKA128F4280D91","Mikey Dread","Problems",-6.46,137.746,4,5,0,289.64526,0.379523324,0,0
"6557","TRALGZN128F14956C4","Grandpa Jones","Falling Leaves",-11.145,65.93,1,9,1,158.71955,0.378686389,1995,0
"13753","TRAXYUW128F42981D3","Stefon Harris","For You Mom & Dad",-16.322,103.719,3,2,0,374.17751,0.377819206,0,0
"32","TRAACQT128F9331780","John Wesley","The Emperor Falls",-15.335,138.007,4,4,0,484.62322,0.377531645,0,0
"1411","TRACQKE12903D00CC7","Franco","Motindo Na Yo Te",-8.774,178.192,4,2,0,188.47302,0.377531645,0,0
"2104","TRADYNL128F148FE5F","Paula Santoro","The Girl From Ipanema (Garota De Ipanema)",-17.307,129.591,4,7,1,192.41751,0.377531645,2006,0
"6087","TRAKOWI12903D04402","James Newton Howard","U North",-30.893,129.113,4,2,1,108.35546,0.377531645,2007,0
"8375","TRAOLUA128F422BB1D","Connie Francis","Baby's First Christmas",-9.378,137.99,1,6,1,147.17342,0.377531645,1959,0
"9020","TRAPTRB128F422915D","Stephan Micus","part 2 - Winterlight",-25.106,30.827,1,8,1,316.49914,0.377531645,2006,0
"10651","TRASJND128F423587C","Kim Wilson","Got To Let You Go",-11.96,163.085,4,3,1,555.54567,0.377531645,2001,0
"10848","TRASZVC128F1485291","THE CHIFFONS","The Heavenly Place",-9.206,88.675,1,8,1,143.882,0.377531645,0,0
"11309","TRATOCH128F4285825","Mikey Dread","Pound a Weed",-9.351,175.628,1,7,1,201.9522,0.377531645,0,0
"11741","TRAUCIQ12903D00769","Helen Love","Calm Down Dad",-4.737,205.016,4,11,0,143.15057,0.377531645,0,0
"13639","TRAXNWF128F422936F","Stephan Micus","Mikhail's Dream",-19.569,92.203,4,2,1,504.94649,0.377531645,2001,0
"3709","TRAGPOW128F932DC3A","Barrio Obrero","Un Ojo Dimos",-7.797,182.962,3,5,1,231.47057,0.377075195,0,0
"22915","TRBCEVJ128F428E090","John Cale","Song Of The Valley",-14.399,134.258,4,7,1,307.22567,0.376279502,1985,0
"26","TRAACHN128F1489601","Five Bolt Main","Made Like This (Live)",-5.908,164.672,1,7,1,225.09669,0.375984302,0,0
"764","TRABLOM128F426BE8A","Boots Randolph","Lonely Street",-11.927,101.485,3,0,1,150.20363,0.375984302,1963,0
"774","TRABMDW128F14682DD","The Bucketheads","Sayin' Dope",-14.979,120.876,5,9,1,365.71383,0.375984302,1995,0
"1254","TRACDCZ128F4285AE0","Hank Locklin","Danny Boy",-13.12,90.61,4,7,1,146.83383,0.375984302,0,0
"1277","TRACFNG128F146A7F3","Izzy","Going Home",-17.91,88.761,1,1,1,277.10649,0.375984302,0,0
"1480","TRACWYD128F1465B4A","Darwin Hobbs","You Are God (Broken Album Version)",-9.055,41.21,4,8,1,352.86159,0.375984302,2003,0
"2584","TRAEPAW128F4285BAB","Geggy Tah","Gina",-12.987,147.508,4,0,1,165.40689,0.375984302,1996,0
"3521","TRAGAAF128F9338911","Joe McBride","This Is How A Heart Breaks",-12.446,93.331,5,3,1,291.13424,0.375984302,0,0
"4201","TRAHGGH128F425529F","Vusi Mahlasela","Pata Pata",-6.144,137.942,4,2,1,273.31873,0.375984302,0,0
"4217","TRAHHPE128F934AC3B","Lizzy Borden","(Wake Up) Time to Die",-9.657,107.886,4,5,1,371.19955,0.375984302,1985,0
"4219","TRAHHUN128F4227029","Eddie Turner","Jody",-3.879,107.053,4,9,1,278.30812,0.375984302,0,0
"4362","TRAHUCB128F930E732","Marisela","Un Amor En El Olvido",-9.437,84.81,4,2,1,200.28036,0.375984302,0,0
"4839","TRAIGWQ128F4270EB9","Saigon Kick","ICU",-8.932,110.487,4,0,1,233.66485,0.375984302,0,0
"4956","TRAIQVJ128F93235B3","Robben Ford","Spoonful",-6.626,126.42,4,2,1,367.98649,0.375984302,2009,0
"5605","TRAJVMY128F147BF78","Alvin YoungbloodÂ Hart","Ouachita Run (Album Version)",-18.909,195.223,1,9,1,159.39873,0.375984302,1998,0
"5965","TRAKCUU128F1489FAD","Cinder","Mirror (Album)",-4.634,120.122,4,11,0,167.26159,0.375984302,2006,0
"6021","TRAKIJI128F42494D1","Mississippi Mass Choir","Having You There",-5.743,163.35,4,8,1,333.5571,0.375984302,0,0
"6106","TRAKQHM128F92FFDCA","Diego Verdaguer","Todos mentimos",-8.368,120.03,4,6,0,171.04934,0.375984302,0,0
"6126","TRAKRXN128F42670BE","Margaret Becker","Cave It In",-7.329,121.147,4,0,1,260.75383,0.375984302,0,0
"6171","TRAKWXV128F42889FB","Hotwire","Not Today",-4.522,141.741,4,2,1,200.33261,0.375984302,2003,0
"6581","TRALJAZ128F933DE4A","Neil Sedaka","Superbird",-17.289,159.184,1,4,0,256.9922,0.375984302,0,0
"7062","TRAMCDV128F423386E","Gorki","Morse",-8.596,150.117,4,4,1,209.31873,0.375984302,0,0
"7170","TRAMKPP128F92F6F0C","Irma Thomas","I Gave You Everything",-13.332,130.839,1,6,0,173.26975,0.375984302,0,0
"7180","TRAMLGZ12903CA6BC4","Maysa","I Put A Spell On You",-8.316,101.439,3,6,0,313.93914,0.375984302,0,0
"7237","TRAMPQY128F933935E","Brian Auger's Oblivion Express","Voices Of Other Times",-12.601,107.053,4,0,1,360.30649,0.375984302,1999,0
"7637","TRANAYD128F9322A70","The Gone Jackals","Janus (Riff Monster - topical)",-5.817,142.801,4,10,1,207.33342,0.375984302,0,0
"7705","TRANIJF128F422E570","Aeoliah","The Passion (Regular)",-26.236,99.21,5,5,1,262.53016,0.375984302,0,0
"8262","TRAOASQ128F429822C","Suzi Quatro","Kids Of Tragedy",-11.38,124.519,4,4,1,207.882,0.375984302,2004,0
"8842","TRAPFCP128F9307630","Kathy Troccoli","How Deep The Father's Love For Us",-15.993,105.675,3,10,1,195.02975,0.375984302,0,0
"8896","TRAPJJR128F92E132D","Lightnin' Hopkins","Everyday I Have The Blues",-17.332,94.807,3,8,1,70.53016,0.375984302,1999,0
"9086","TRAPZQV128F9313F84","Dave Alvin","Somewhere In Time",-15.241,121.171,4,0,1,354.19383,0.375984302,0,0
"9476","TRAQGWU128F93275F9","Michael Bloomfield","Buried Alive In The Blues",-12.022,106.534,4,2,1,295.91465,0.375984302,0,0
"9633","TRAQUQK128F92D13C1","Gene Simmons","Haunted House",-10.313,96.737,1,9,1,155.11465,0.375984302,1987,0
"10018","TRARBZK128F934549A","Enuff Z Nuff","Style",-8.649,158.795,4,11,1,182.15138,0.375984302,0,0
"10142","TRARODD128F4225D3F","Sonora Carruseles","Vitamina",-6.564,108.292,4,10,0,230.00771,0.375984302,1999,0
"10167","TRARQGY128F425E599","Deodato","Groovitation (Album Version)",-16.532,110.909,4,0,1,371.33016,0.375984302,0,0
"10655","TRASKBC128F9305D7D","Eldar","Estate",-22.737,75.115,5,2,1,379.19302,0.375984302,0,0
"10670","TRASLTD128F92F9E1F","Frank Chacksfield","Terry's Theme from Limelight",-17.089,69.782,1,5,1,140.43383,0.375984302,0,0
"10707","TRASOTO128F9325223","Thomas Dolby","Windpower (2009 Digital Remaster)",-11.591,128.47,4,6,0,259.18649,0.375984302,1982,0
"11423","TRATZBC128F933A552","Leroy Hutson","Never Know What You Can Do (Give It A Try) - Original",-13.525,151.064,4,10,0,228.49261,0.375984302,0,0
"12359","TRAVGKM128F92C58B4","Fernando Ortega","Don't Let Me Come Home A Stranger (LP Version)",-15.001,91.523,4,2,1,131.10812,0.375984302,1997,0
"12370","TRAVHPV128F933E986","The Elders","Send a Prayer",-7.028,111.408,4,0,1,294.86975,0.375984302,0,0
"12851","TRAWAWH128F934C8E4","Fiona","Since I've Been Loving You",-6.253,170.238,4,11,1,297.42975,0.375984302,0,0
"13028","TRAWOBY128F931C18E","Terror Squad featuring Big Pun","Watcha Gon Do?  (Explicit LP Version)",-5.932,180.017,4,1,0,199.99302,0.375984302,0,0
"13117","TRAWVBA128F426179A","Dr. Elmo","Here's to the Lonely",-18.619,102.134,4,9,1,223.26812,0.375984302,0,0
"13532","TRAXEML128F934BC04","Lizzy Borden","The Darker Side",-4.431,115.115,4,5,1,379.11465,0.375984302,2007,0
"14103","TRAYFNV128F421A865","Deborah Coleman","Nobody To Blame",-5.046,140.444,4,5,1,230.60853,0.375984302,1998,0
"14138","TRAYIUY128F4289952","Deitrick Haddon","Stir The Gift",-7.077,139.543,4,7,1,199.07873,0.375984302,2004,0
"14176","TRAYMFR12903D09540","Skeeter Davis","My Sweet Loving Man",-6.957,130.196,4,4,1,116.89751,0.375984302,0,0
"14829","TRAZRBF128F9317BF5","Jah Wobble & Bill Laswell","Subcode",-12.997,155.193,4,7,1,463.35955,0.375984302,0,0
"14930","TRAZZON128F930D2DC","Vince Guaraldi","Room At The Bottom",-24.669,74.255,1,5,1,270.75873,0.375984302,1964,0
"22989","TRBCLGH12903CCA1D0","Jerry Reed","Woman Shy",-13.941,121.371,4,5,1,135.18322,0.375984302,1967,0
"23022","TRBCPTO12903CBBFD9","4Him","He Never Changes",-10.925,150.049,4,8,1,269.06077,0.375984302,0,0
"123","TRAAIXU128F4241E5C","Tony Joe White","I Want Love (Tween You & Me) (Album Version)",-17.285,173.482,4,2,1,162.53342,0.374796837,0,0
"12426","TRAVNSS12903CAE1EF","Terje Lie","Crazy Groove",-11.179,98.001,5,6,1,267.38893,0.374179829,0,0
"11786","TRAUFZY12903CD738A","Big Star","Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]",-7.724,160.68,4,4,0,241.60608,0.373820276,0,0
"3059","TRAFJUT128F42358BC","Between The Buried And Me","Foam Born (A) The Backtrack (Album Version)",-8.06,120.663,4,10,0,133.82485,0.372530039,2007,0
"3577","TRAGETA128F4272C38","2 Minutos","Rompan Todo",-3.211,203.994,1,5,1,88.58077,0.372530039,2006,0
"4361","TRAHUAW128F425BA0B","A Challenge Of Honour","Heiliges Feuer",-13.459,120.059,3,9,0,242.28526,0.372530039,0,0
"4801","TRAIDPY128F425E9D0","Sugar Minott","Informer",-5.627,154.585,4,11,1,226.40281,0.372530039,2008,0
"5036","TRAIXTR128F9352D40","Sofia Karlsson","BlÃ¥sut",-10.062,205.16,1,6,1,165.69424,0.372530039,2009,0
"5945","TRAKBHG12903CDA83B","Koffi OlomidÃ©","Papito Charme",-7.441,120.807,4,6,0,445.49179,0.372530039,0,0
"5948","TRAKBMM12903CCAB4C","Svartthron","Sparnuotoji Doze. Laukimas",-9.663,90.126,3,9,1,323.60444,0.372530039,0,0
"6143","TRAKUNC128F147C549","Soul Asylum","Freaks (Album Version)",-10.294,191.226,4,2,1,206.75873,0.372530039,1986,0
"7178","TRAMLFL128F93062A0","Jane's Addiction","Stop! [Demo]",-7.915,123.015,4,9,1,240.01261,0.372530039,0,0
"9605","TRAQRTB128F9332168","The Sonics","Near My Soul",-9.796,158.84,3,6,1,164.362,0.372530039,1996,0
"10015","TRARBVD128F4239284","The Wreckers","Damn That Radio [Live]",-5.809,152.208,1,4,1,211.59138,0.372530039,2007,0
"10598","TRASDRJ128F428B1A7","Billy Bragg","Loving You Too Long",-7.339,83.481,4,7,1,173.50485,0.372530039,2006,0
"11321","TRATPCS128F146224A","Ice Cube Featuring Flavor Flav","I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav)",-6.388,92.482,4,11,1,130.7424,0.372530039,0,0
"11783","TRAUFRK128F147C548","Soul Asylum","Don't It (make Your Troubles Seem Small) (Album Version)",-11.71,195.005,1,0,1,168.93342,0.372530039,1986,0
"11798","TRAUGWE128F42670DB","Stanley Clarke","What If I Forget The Champagne",-13.455,123.352,4,7,1,312.76363,0.372530039,1998,0
"13600","TRAXKLH128F4289138","North Mississippi Allstars","Teasin' Brown",-5.827,114.116,4,9,1,219.0624,0.372530039,2005,0
"13632","TRAXNKL128F42AFD92","Soul Asylum","Slowly Rising",-5.225,151.941,4,7,1,235.20608,0.372530039,2006,0
"14301","TRAYXHL128F14961C6","Beres Hammond","Call On The Father",-8.574,155.769,4,4,0,229.51138,0.372530039,2003,0
"14725","TRAZIAS128F4260D74","Harald Kloser","Jane's Theme",-18.765,84.269,3,6,0,178.1024,0.372530039,0,0
"22962","TRBCIXP128F14A3016","Steve Harvey","What Woman Really Wear To Bed",-9.965,71.229,3,11,0,268.45995,0.372530039,0,0
"11404","TRATXHO128F9338653","Palito Ortega","Te Fuiste En Abril",-9.182,103.755,1,9,1,134.3473,0.371880849,0,0
"4233","TRAHJPC128F4268DC7","Carlos Ponce","Decir Adios",-8.704,84.631,5,1,0,269.97506,0.371458477,1999,0
"14762","TRAZLFE128F4247436","H-Town","Champagne Bubble Bath",-5.979,65.971,3,5,0,241.71057,0.370192687,0,0
"4842","TRAIHCX12903CEBAE1","The Refreshments","My Girlfriend's Friend",-5.95,191.436,1,7,1,195.39546,0.370025074,0,0
"7836","TRANRXY128F4222CB4","Tony Joe White","A Man Can Only Stand Just So Much Pain (Bonus Track)",-16.834,122.236,4,7,1,152.842,0.369053603,1970,0
"2569","TRAEOFD128F9311409","Kraftwerk","Computer Love (2009 Digital Remaster)",-9.219,127.984,4,8,1,399.33342,0.368413733,0,0
"4174","TRAHEDB128F42131D2","Monique Marvez","No Bad Oral Sex / Dick Dessert",-10.825,121.075,5,1,1,639.60771,0.368413733,0,0
"11274","TRATKZR128F426B930","Dusminguet","Disco Jonki",-8.275,152.168,1,0,1,168.69832,0.368413733,1998,0
"12850","TRAWASU12903D07A25","Kraftwerk","The Man Machine (2009 Digital Remaster)",-10.486,89.346,4,5,0,332.14649,0.368413733,0,0
"14253","TRAYTNG128F92F9F64","Nino Nardini","Bumbling Along",-8.837,88.678,1,0,1,33.20118,0.368413733,2001,0
"14308","TRAYXQU128F42618E9","Madilu System","Bruno Dika",-3.878,85.316,1,2,1,395.04934,0.368413733,0,0
"1382","TRACNYM12903CDF543","Helen Love","Bubblegum",-8.871,156.074,4,11,1,145.78893,0.367273416,1997,0
"2118","TRADZLL128F93182D7","Kool Savas","Therapie",-3.985,90.148,4,6,0,64.62649,0.367273416,0,0
"4358","TRAHTZF128F4229377","Stephan Micus","Contessa Entellina",-25.395,82.581,1,8,1,274.65098,0.367273416,2001,0
"5530","TRAJOIH128F14B08F7","Utopia","Magic Dragon Theatre",-11.865,98.528,4,0,1,208.14322,0.367273416,0,0
"6147","TRAKVAA128F932B103","Helen Love","Atomic Beat Boy (Album Version)",-9.699,142.004,4,3,0,216.76363,0.367273416,0,0
"8887","TRAPIOP128F4287338","BoDeans","You Don't Get Much",-10.631,120.277,4,2,1,284.76036,0.367273416,1989,0
"8933","TRAPMYO128F14903F5","Anneli Drecker","Fire Alarm",-6.808,120.196,4,8,1,262.50404,0.367273416,0,0
"10702","TRASONX128F429BE8C","Elakelaiset","Pottajenkka",-13.231,131.868,1,11,0,218.27873,0.367273416,1996,0
"12333","TRAVDQQ128F421B864","Elvenking","A Fiery Stride (Ltd. Edition Bonus)",-5.157,165.278,4,7,1,299.31057,0.367273416,2004,0
"14309","TRAYXTP128F931CFB1","John Van Tongeren","Salvation",-8.592,150.111,3,0,1,45.37424,0.367273416,2007,0
"14856","TRAZSVT128F92DEC7B","Julie Zenatti","A Quoi Ca Sert",-5.559,134.882,4,9,0,201.66485,0.367273416,0,0
"22942","TRBCHGD128F421754A","The California Cajun Orchestra","Lake Charles Two-Step",-12.141,201.578,4,7,1,172.48608,0.367154445,0,0
"5469","TRAJHYF128F1451DDF","Francis Dunnery","Grateful & Thankful",-13.095,84.186,7,7,1,277.08036,0.366495134,0,0
"14891","TRAZVVV128F428A033","Dropkick Murphys","Amazing Grace (Album Version)",-5.232,183.684,4,3,1,158.64118,0.36597993,1999,0
"13616","TRAXLWW128F9312D64","The Irish Rovers","Little Brigid Flynn",-12.71,115.404,4,4,0,182.04689,0.365823597,0,0
"9994","TRARAHB128F428928E","The Rance Allen Group","Do Your Will (Album Version)",-4.152,105.994,4,0,1,337.162,0.365603163,0,0
"3012","TRAFEPC128F4237505","Seal","Prayer For The Dying (Album Version)",-7.294,133.155,5,5,1,330.26567,0.365143804,0,0
"3056","TRAFJRD128F4288F65","Ziggy Marley And The Melody Makers","What's True",-14.799,154.603,4,4,0,207.20281,0.365143804,0,0
